table_name
SHY2009M01_1
SHY2009M02_1
SHY2009M03_1
SHY2009M04_1
SHY2009M05_1
SHY2009M06_1
SHY2009M07_1
SHY2009M08_1
SHY2009M09_1
SHY2009M10_1
SHY2009M11_1
SHY2009M12_1
SHY2009_10
SHY2009_15
SHY2009_20
SHY2009_30
SHY2009_40
SHY2009_5
SHY2009_60
SZY2009M01_1
SZY2009M02_1
SZY2009M03_1
SZY2009M04_1
SZY2009M05_1
SZY2009M06_1
SZY2009M07_1
SZY2009M08_1
SZY2009M09_1
SZY2009M10_1
SZY2009M11_1
SZY2009M12_1
SZY2009_10
SZY2009_15
SZY2009_20
SZY2009_30
SZY2009_40
SZY2009_5
SZY2009_60
