table_name
SHY2001M01_1
SHY2001M02_1
SHY2001M03_1
SHY2001M04_1
SHY2001M05_1
SHY2001M06_1
SHY2001M07_1
SHY2001M08_1
SHY2001M09_1
SHY2001M10_1
SHY2001M11_1
SHY2001M12_1
SHY2001_10
SHY2001_15
SHY2001_20
SHY2001_30
SHY2001_40
SHY2001_5
SHY2001_60
SZY2001M01_1
SZY2001M02_1
SZY2001M03_1
SZY2001M04_1
SZY2001M05_1
SZY2001M06_1
SZY2001M07_1
SZY2001M08_1
SZY2001M09_1
SZY2001M10_1
SZY2001M11_1
SZY2001M12_1
SZY2001_10
SZY2001_15
SZY2001_20
SZY2001_30
SZY2001_40
SZY2001_5
SZY2001_60
